URL,Title,Content
https://www.yna.co.kr/view/AKR20240102043200017,[신년사] SK브로드밴드 &quot;모든 영역에서 &apos;AI의 일상화&apos;로 진일보&quot;,           (서울=연합뉴스) 이정현 기자 = 박진효 SK브로드밴드 사장은 2일 신년사에서 &quot;회사의 모든 영역에서 &apos;인공지능(AI)의 일상화&apos;로 AI 컴퍼니에 한 걸음 더 다가가는 한 해가 될 것&quot;이라고 밝혔다.     또 올해 회사가 직면할 사업 환경에 대해 &quot;미디어 소비 동향 변화와 시장 경쟁 심화를 넘어 국가와 진영 간 갈등으로 불확실성이 고조될 것으로 전망된다&quot;고 예상했다.    AI 컴퍼니로의 변화를 위한 구체적 실행 방안으로 AI TV로 진화 중인 B tv와 다양한 서비스들을 활용해 홈(Home) 시장 내 주도권 확보에 속도를 내고 데이터센터 인프라 관리(DCIM) 등 이미 AI 기술을 적용 중인 데이터센터 사업의 시장 영향력을 확대하겠다고 했다.     미디어 영역에서는 고객에게 비디오 클라우드 스트리밍(VCS)을 제공하는 등 AI와 다양한 기술을 접목한 테크 리더십을 공고히 하고 인프라 영역도 AI와 기술적 가치를 더해 경쟁사와 시장을 압도할 수 있는 혁신의 실마리를 만들겠다고 밝혔다.     박 사장은 &quot;AI 컴퍼니로 진화하기 위해서는 조직과 구성원들이 적극적으로 참여하고 학습하며 성장해야 한다&quot;고 당부하며 &quot;회사는 자발적 학습과 역량 향상에 지원을 아끼지 않을 것&quot;이라고 말했다.      lisa@yna.co.kr 
https://www.yna.co.kr/view/AKR20240102041900054,광주공항 이전 논의 &apos;골든타임&apos;…&quot;정치권·지역사회 나서야&quot;,"&quot;무안공항 활성화, 전남 서부권 발전과 연관&quot; 목소리도  전남도 &quot;새해 긍정적 여론 흐름 기대…무안군민 요구 고려&quot;           (무안=연합뉴스) 전승현 기자 = 광주 민간·군 공항의 무안국제공항 통합·이전을 위한 광주시와 전남도의 노력에 정치권과 지역사회 등도 적극적인 목소리를 내야 한다는 지적이 나온다.      군 공항 이전을 무안군이 받아들이는 조건으로 호남고속철도 2단계 개통 시기인 2025년 말까지 민간 공항도 무안공항으로 옮기겠다고 양 시도가 지난해 말 밝힌 상황에서 올해가 공항 이전 논의의 골든타임이라는 인식이 확산하고 있기 때문이다,     특히 무안공항 활성화는 목포 등 전남 서부권 발전과 밀접한 관계가 있기에 양 시·도, 무안군 뿐 아니라 인근 지자체 소속 정치인과 단체장, 지역사회 구성원들도 힘을 보태야 한다는 의견도 있다.     광주 공항 이전 논의와 관련해 김영록 전남지사 외 현재까지 전남지역 정치권 인사와 단체장 중 적극적인 입장을 발표한 이는 국민의힘 김화진 전남도당 위원장, 서삼석 국회의원과 김산 무안군수 정도다.     광주 민간·군 공항의 무안 통합·이전에 대해 김 위원장은 찬성, 서 의원과 김 군수는 반대 입장을 밝혔다.      전남도민의 대의기구인 도의회조차도 아직 적극적인 목소리를 내지 못하고 있다.     이와 관련 서동욱 전남도의회 의장은 최근 연합뉴스와 신년 인터뷰에서 &quot;무안공항 문제는 과정의 신속함보다 협상의 정교함이 우위에 있는 사안&quot;이라며 &quot;해당 지역에 예상되는 피해와 안전에 대한 사항 등 고려해야 할 요소가 많기에 지역민과 시민사회의 목소리를 수렴하고 충분한 설득의 과정이 필요하다&quot;고 말했다.     전남도의회는 지난해 말 안전건설소방위원회를 통과한 &apos;무안국제공항 활성화를 위한 민간·군 공항 통합 이전 촉구 건의안&apos;을 올해 본회의에서 통과시킬지 논의할 계획이다.      민주당 관계자는 2일 &quot;광주 민간·군 공항의 무안 통합·이전이 비단 무안군만의 문제가 아닌데도 지역사회 목소리가 아주 작다&quot;며 &quot;올"
https://www.yna.co.kr/view/MYH20240102005200641,[뉴스포커스] 미 대선의 해 &apos;북 도발&apos; 예고…한반도 긴장 재현되나,
https://www.yna.co.kr/view/AKR20240102057000030,"아모레퍼시픽, 용기 수거 캠페인 &apos;아모레리사이클&apos; 전개","            (서울=연합뉴스) 박상돈 기자 = 아모레퍼시픽[090430]은 이달부터 용기 수거 서비스인 &apos;아모레리사이클&apos;(AMORE:CYCLE) 캠페인을 전개해 플라스틱 절감 활동을 벌인다고 2일 밝혔다.      아모레퍼시픽은 아모레리사이클 캠페인을 시작으로 2009년부터 진행해온 오프라인 용기 수거를 온라인까지 확대한다.      아모레퍼시픽 공식몰인 아모레몰에서 용기 수거를 신청하고 최소 10개 이상의 용기를 박스에 담아 &apos;아모레몰 용기 수거&apos;라고 적은 뒤 문 앞에 내놓으면 무료로 수거가 가능하다. 캠페인 첫 참여 시 아모레퍼시픽 통합 멤버십인 뷰티포인트를 5천점 지급하는 이벤트도 진행한다.     또 수거 품목도 확대해 기존에 수거하던 플라스틱과 유리 재질의 화장품 용기뿐만 아니라 헤어, 바디, 핸드케어 등의 생활용품과 쿠션·팩트 등 메이크업 일부, 향수까지 범위를 넓혔다.      아모레퍼시픽은 2009년부터 플라스틱 및 유리 화장품 공병을 회수해 재활용하는 공병 수거 캠페인을 시작해 2022년까지 2천473t의 공병을 수거했다.     kaka@yna.co.kr "
https://www.yna.co.kr/view/AKR20240102047500054,"전남도, 불교조각·의병유물 등 9건 문화재 지정","      (무안=연합뉴스) 전승현 기자 = 전남도는 불교조각, 조선시대 비, 의병 유물, 고문 서류 등 총 9건을 도 문화재로 지정했다고 2일 밝혔다.     장성 백양사 청류암 목조아미타여래좌상, 장성 백양사 목조지장보살삼존상 및 소조시왕상 일괄, 장성 기효간 종가 고문서, 장흥 척사윤음비, 영암 도갑사 청동문수동자상, 구례 개성왕씨 소장 정유재란 관련 유물 등 6건은 도 유형문화재로 지정했다.     구례 개성왕씨 소장 정유재란 의병 현창 고문서, 장흥 벽사역찰방 기념비군, 장흥 도호부사 기념비군 등 3건은 도 문화재 자료로 지정했다.     도 관계자는 &quot;다양한 분야 문화재의 가치를 알리고 보존하기 위해 우수 문화유산을 발굴해 지정하고 보전되도록 최선을 다할 것&quot;이라고 말했다.      shchon@yna.co.kr "
https://www.yna.co.kr/view/AKR20240102057600064,[영동소식] 재난대응훈련 우수기관 뽑혀,"         (영동=연합뉴스) 충북 영동군은 행정안전부 주관 &apos;2023년 재난대응 안전한국훈련&apos;에서 우수기관에 선정됐다고 2일 밝혔다.      이번 훈련에는 중앙부처, 지자체, 공공기관 등 335개 기관이 참여했다.     영동군은 지난해 10월 31일 힐링관광지에서 산불과 다중시설 대형 화재 발생을 가장해 훈련했다.     군청과 소방, 경찰, 한전 등 민관군 10여개 기관·단체에서 200여명이 참여해 화재진화, 인명구조, 응급복구 과정을 실제와 동일하게 진행됐다.     정영철 군수는 &quot;기관간 공조체계 중요성 등을 확인한 훈련이었다&quot;며 &quot;훈련 현장에서 나타난 미비점을 보완해 더 안전한 지역을 만들겠다&quot;고 말했다. "
https://www.yna.co.kr/view/AKR20240102057200007,"&apos;김학범호&apos; 제주, 2024년 1호 영입은 K3리그 MVP 제갈재민","지난해 목포FC에서 K3리그 득점왕·베스트 11·MVP &apos;3관왕&apos;            (서울=연합뉴스) 이영호 기자 = &apos;학구파 지도자&apos; 김학범 감독에게 지휘봉을 맡긴 프로축구 K리그1 제주 유나이티드가 지난해 K3리그 최우수선수(MVP) 제갈재민(24)을 2024년 1호 영입 선수로 선택했다.     제주 구단은 2일 &quot;지난해 K3리그 목포FC 소속으로 12골을 터트리며 팀의 리그 준우승과 득점상·시즌 베스트11 미드필더·MVP까지 3개의 트로피를 휩쓴 제갈재민을 영입했다&quot;고 밝혔다.     제갈재민은 김학범 감독 부임 이후 제주가 뽑은 1호 영입 선수가 됐다.     제갈재민은 2018년 제천제일고 재학 시절 제54회 춘계고등연맹전 득점왕(6골)과 전주대 시절인 2020년 U리그 왕중왕전에서 득점왕(4골)을 맛봤던 유망주였다.     2021년 K리그1 대구FC에 신인 자유계약으로 영입됐지만 1군 경기에 출전하지 못한 채 2022년 K3리그로 무대를 옮겼고, 김해시청과 당진시민축구단을 거쳐 지난해 목포FC에서 맹활약했다.      지난해 K3리그에서는 12골을 뽑아내며 2023 K3·K4 어워즈에서 3관왕(득점상, 베스트11 MF, MVP)을 따낸 뒤 제주 입단을 통해 K리그1에 재도전하게 됐다.           키 178㎝, 몸무게 74kg인 제갈재민은 스피드를 활용한 공간 돌파와 양발 슈팅 능력이 뛰어나다는 게 구단의 설명이다.      제갈재민은 지난달부터 일찌감치 제주의 클럽하우스에서 김학범 감독의 지도를 받으며 새 시즌 준비에 들어갔다.     제갈재민은 &quot;K리그 무대에 다시 돌아와서 정말 기쁘다&quot;라며 &quot;K3리그에서 좋은 모습을 보였지만 여기에 만족하지 않고 팀과 팬이 신뢰하는 선수가 되겠다&quot;고 강조했다.     horn90@yna.co.kr "
https://www.yna.co.kr/view/AKR20240102055700055,"군산시, 주한미군 공여구역 주변 도로개설·도시가스 공급","       (군산=연합뉴스) 최영수 기자 = 전북 군산시는 올해도 주한미군 공여구역 주변 지역에 대한 지원 사업을 지속한다고 2일 밝혔다.      시는 올해 상반기에 56억원을 들여 리츠프라자호텔 주변 도로 개설을 위한 터널 공사, 옥서∼옥구 지방도 확장, 옥서면 도시가스 공급사업을 마칠 예정이다.     시는 옥서면 일대에 2009년부터 2026년까지 국비를 지원받아 주민 생활 및 정주 여건 개선사업을 진행하고 있다.     시는 지난해까지 군산공항로와 백토고개의 확장공사 등 8개 사업을 완료했다.     시 관계자는 &quot;공여구역 주변 지원사업이 완료되면 지역주민 불편이 많이 해소되고 정주 여건 개선이 기대된다&quot;고 말했다.     kan@yna.co.kr "
https://www.yna.co.kr/view/AKR20240102053300054,"&quot;풍어 만선 기원&quot;…목포수협, 새해 첫 위판 초매식",          (목포=연합뉴스) 조근영 기자 = 목포수협은 2일 오전 5시 서남권 친환경 수산종합지원단지 선어위판장에서 첫 위판경매에 앞서 초매식(初賣式)을 열었다.     초매식에는 기관 단체장을 비롯해 어민 등 500여명이 참석해 갑진년 새해 어업인들의 무사 안녕과 풍어 만선을 기원했다.     올해 첫 위판에는 풍어를 이어가는 먹갈치를 비롯해 조기 등의 경매가 진행됐다.     목포수협은 지난해 전국적인 어획량 감소에도 불구하고 위판 금액 1천850억원을 달성했다.     김청룡 조합장은 &quot;서남권 친환경 수산종합지원단지는 국내 최대로 지역 수산업의 경쟁력 확보와 4차 산업 시대에 맞는 다양한 판로개척으로 지역경제 활성화에 큰 힘을 보태겠다&quot;고 말했다.     chogy@yna.co.kr 
https://www.yna.co.kr/view/AKR20240102058200002,[인사] 한양증권,     ◇ 본부장 겸임     ▲ 경영지원· FICC·CS본부장 배성수(상무) ▲ 부동산금융·프로젝트금융본부장 오세원(이사)     ◇ 부문장 승진     ▲ FM부문장 정진욱(상무)     ◇ 본부장 승진     ▲ 구조화금융본부장 김완진(상무) ▲ CM본부장 박권수(상무) ▲ 채권시장본부장 김태연(상무)     ◇ 실·센터장 승진     ▲ CM센터장 김현임(상무) ▲ 금융솔루션센터장 강주용(상무) ▲ BM실장 송치호(상무) ▲ 구조화금융센터장 이성일(상무) ▲ 기업금융센터장 유문성(이사) ▲ 특수IB센터장 김승범(이사) ▲ SF사업실장 박준우(부장)     ◇ 부서장 승진      ▲ 채권시장2부장 신인식(상무) ▲ 채권금융부장 정성민(이사) ▲ 부동산PF부장 김현승(부장) ▲ 기업투자1부장 김진규(부장) ▲ 프로젝트금융3부장 이상훈(차장)     ◇ 부문장 신임     ▲ 부동산투자부문장 안재우(상무)     ◇ 본부장 신임     ▲ 부동산투자본부장 김성작(상무)     ◇ 실·센터장 신임     ▲ AI운용센터장 장유진(상무)     ◇ 부서장 신임     ▲ 주식파생2부장 민동욱(이사) ▲ PF사업1부장 이병석(이사)     (서울=연합뉴스) 
https://www.yna.co.kr/view/AKR20240102055200003,"삼성, 최고기술전문가 &apos;2024 삼성 명장&apos; 15명 선정…역대 최대","전자 10명·디스플레이 2명·전기 2명·SDI 1명…&quot;기술인재 육성 박차&quot;      (서울=연합뉴스) 장하나 기자 = 삼성은 제조 기술, 품질 등 각 분야에서 사내 최고 기술전문가를 의미하는 &apos;2024 삼성 명장&apos; 15명을 선정했다고 2일 밝혔다.        삼성은 사내 최고 기술전문가를 육성하고 직원들의 성장을 독려하기 위해 2019년부터 삼성 명장 제도를 운영하고 있다.     올해는 삼성전자 10명, 삼성디스플레이 2명, 삼성전기 2명, 삼성SDI 1명 등 총 15명의 직원을 명장으로 선정했다. 이는 제도 신설 이후 최대 규모다.      삼성전자에서는 냉장고 발포 분야 전문가 장원(55) 명장, 37년 경력의 금형 전문가 이세준(54) 명장, 네트워크사업부 최고 실적을 달성한 천영일(51) 명장, 반도체 클린 설비 전문가 명영광(51) 명장, 전력계통 전문가 박기동(52) 명장 등이 선정됐다.     신상욱(53) 명장과 이형종(53) 명장(이상 삼성디스플레이), 조명래(53) 명장과 임경환(54) 명장(이상 삼성전기), 최영진(52) 명장(이상 삼성SDI) 등도 이름을 올렸다.     삼성은 제도 초기에는 제조기술과 금형, 품질 등 제조분야 위주로 명장을 선정했지만, 2022년부터는 경영실적에 기여한 영업마케팅과 구매 분야 전문가도 명장으로 선정하고 있다. 2022년과 2023년에는 각각 11명의 명장을 선정했다.     2019년 삼성전자에 이어 2020년에는 삼성전기, 2021년부터는 삼성디스플레이와 삼성SDI도 명장 제도를 도입해 운영하고 있다.     명장으로 선정된 직원들은 격려금, 명장 수당, 정년 이후에도 계속 근무할 수 있는 &apos;삼성시니어트랙&apos; 우선선발 등 다양한 인사 혜택을 받는다.      삼성전자와 삼성디스플레이, 삼성전기, 삼성SDI는 이날 대표이사 주관 시무식에서 명장으로 선정된 직원들에게 인증패를 수여했다.     특히 삼성전자는 한종희 대표이사가 명장 부부를 초청해 오찬을 함께하며 그동안의 노고를 격려하고 여행 상품권 등을 "
https://www.yna.co.kr/view/AKR20240102057900054,"남도국악원, 가족사랑 국악공연 참여 기관 모집","          (진도=연합뉴스) 조근영 기자 = 국립남도국악원은 전국 243개 가족센터 및 다문화가족지원센터를 대상으로 &apos;2024 가족사랑 국악공연&apos;에 참여할 기관을 모집한다고 2일 밝혔다.     한부모가족 등을 대상으로 국악공연 관람을 통해 가족 간 문화 공감대를 형성하고 행복한 가정 만들기의 일환으로 남도국악원에서 마련한 사업이다.     참여신청은 4일까지이며, 공연은 3월부터 12월 중 신청 기관이 원하는 날과 시간을 선택해 신청할 수 있다.     가족센터 강당, 다목적실 등 신청 기관이 원하는 장소에 맞는 공연팀을 섭외해 진행될 예정이다.     공연은 전통 국악과 창작 국악공연 등 국악을 처음 접하는 가족들도 즐거워할 수 있는 내용으로 구성된다.     남도국악원 관계자는 &quot;신청 기관이 부담해야 하는 비용이 전혀 없어 &apos;한마음 가족축제&apos; 같은 행사와 연계해 진행해도 좋은 프로그램&quot;이라고 소개했다.     chogy@yna.co.kr "
https://www.yna.co.kr/view/AKR20240102049500009,전쟁통에 태어난 가자 네쌍둥이…&quot;열흘째 목욕 못 시켜&quot;,"병상 부족에 태어나자마자 병원서 내몰려…50명과 한공간서 피란 &quot;기저귀도, 우유도 부족해&quot;…애타는 젊은 부모       (서울=연합뉴스) 임지우 기자 = 새해에도 팔레스타인 가자지구에서 포성이 멈추지 않는 가운데 전쟁통에 네쌍둥이를 출산한 젊은 팔레스타인 부부의 애타는 사연이 전해지고 있다.     최근 AP와 AFP 통신, APTN 등 보도에 따르면 가자 남부 데이르 알발라 난민촌에서 지내고 있는 이만 알마스리(28)는 지난 달 18일 제왕절개를 통해 딸 둘과 아들 둘 네쌍둥이를 출산했다.     지난해 10월 7일 전쟁이 터졌을 당시 임신 6개월이었던 이만은 남편과 다섯 아이를 데리고 북부 베이트 하눈의 집을 떠나 피란길에 나섰다.     자발리아 난민촌까지 5㎞가량 걸어서 이동한 뒤 남부 난민촌을 향해 다시 피란길을 떠난 이만은 AFP 통신에 &quot;이동한 거리가 너무 길었다&quot;며 피란길이 &quot;임신 상태에 좋지 않은 영향을 미쳤다&quot;고 말했다.     피란을 떠날 때는 1~2주 안에 전쟁이 끝나 다시 집에 돌아갈 수 있을 거라 믿었던 그는 결국 전쟁통에 출산까지 하게 됐다.     게다가 밀려드는 부상자에 병상이 부족한 병원에서 이만은 몸조리를 할 새도 없이 신생아들을 데리고 퇴원해야 했다.     이만과 그의 남편은 네쌍둥이 중 건강 상태가 좋지 않은 한 명만 병원에 남겨둔 채 태어난 지 열흘 된 신생아 세 명과 다섯 아이를 데리고 남부 데이르 알발라 난민촌에서 피란 생활을 이어가고 있다.      원래 학교 건물이었던 난민촌에서 이들 대가족은 다른 피란민 50여명과 함께 한 공간에서 지내고 있다.     신생아에게 장미꽃을 띄운 물을 뿌려 탄생을 축하하는 것이 이곳 전통이지만, 현실은 이들을 씻길 깨끗한 물조차 구하기 힘든 상황이다.     이만은 열흘째 아기들을 목욕시키지 못하고 있다면서 깨끗한 물과 우유, 기저귀 모두 심각하게 부족하다고 전했다.     그는 &quot;평소라면 두 시간마다 아이들의 기저귀를 갈아주겠지만, 기저귀가 부족해 아껴야 한다&quot;며 아침 저녁으로"
https://www.yna.co.kr/view/MYH20240102005300038,[속보] 이재명 피습 용의자 현장 검거…흉기 소지,
https://www.yna.co.kr/view/AKR20240102011251053,대구 성서2차산업단지 섬유공장 불…3시간만에 진화(종합),      (대구=연합뉴스) 김용민 기자 = 2일 오전 5시 51분께 대구 달서구 대천동 성서2차일반산업단지 섬유제품 제조 공장에서 불이 나 공장(1천430㎡) 건물 일부를 태운 뒤 3시간여 만에 진화됐다.     불이 나자 소방 당국은 대응 1단계를 발령하고 인근 주민에게 성서체육공원으로 대피하라고 안전안내 문자를 보냈다.     소방차 47대와 소방관 90여명이 투입돼 이날 오전 8시 56분께 진화를 마쳤다.     화재 당시 직원들 대부분이 출근하기 전이어서 인명 피해는 없었다.      공장 직원 A씨는 &quot;출근해서 기계 장치를 작동시키는 순간 퍽 소리와 함께 롤링 기계에서 불이 치솟았다&quot;고 말했다.     경찰과 소방당국은 목격자 진술 등을 바탕으로 화재 경위와 재산 피해 규모 등을 조사하고 있다.     yongmin@yna.co.kr 
https://www.yna.co.kr/view/AKR20240102056300017,"&quot;中, 양자 정보기술에 6년간 19조 투자…한국은 작년 953억원&quot;","양자정보 기술 백서 발간…국내외 시장, 연평균 29% 성장 전망      (서울=연합뉴스) 강건택 기자 = 세계 주요국들이 양자 정보기술에 거액을 쏟아붓고 있지만 한국의 투자액은 매우 미미한 수준으로 드러났다.     2일 한국지능정보사회진흥원(NIA)이 과학기술정보통신부, 미래양자융합포럼과 함께 발간한 &apos;2023 양자정보기술 백서&apos;에 따르면 미국은 지난해 공공 분야에서만 양자 정보기술에 1조972억원을 투자한 것으로 나타났다.     중국은 세계 최대 규모의 양자연구소를 설립하는 등 2018년부터 지난해까지 6년간 19조원 이상을 투입했고, 영국은 올해부터 2033년까지 향후 10년간 3조7천500억원을 투자할 계획이다.     반면 한국의 지난해 양자 정보기술 예산은 953억원에 그쳤다. 미국의 10분의 1에도 못 미치는 수준이다.     전 세계 양자 정보기술 시장 규모는 지난해 25조9천24억원이었고, 앞으로 연평균 29.2% 성장해 오는 2030년에는 155조5천112억원까지 커질 것으로 예상됐다.     국내 시장은 지난해 2천635억원 규모에서 연평균 29.6% 성장률로 2030년까지 1조6천176억원 규모로 확대될 전망이다.     박사 학위를 소지한 국내 양자 기술 핵심 인력은 현재 403명으로 집계됐다. 출연연구원 207명, 기업 73명, 학계 123명 등이다.     이번 백서는 양자 기술 산업화모델로 국방, 안보, 제조·반도체 등 분야별로 양자 정보기술을 활용해 서비스 혁신이 가능한 총 106개 모델을 장기와 단기로 구분해 제시했다.     지난 2022년 처음으로 발간된 양자 정보기술 백서는 흩어져 있던 양자 기술 정보를 통합하고 집대성해 국내 양자 기술의 &apos;백과사전&apos;으로 자리매김했다고 NIA는 전했다. 이번 백서는 두 번째로 발간된 것이다.       firstcircle@yna.co.kr "
https://www.yna.co.kr/view/AKR20240102041800054,전세보증금으로 주택 매매 임대사업자 부부 구속영장,      (광주=연합뉴스) 정다움 기자 = 세입자들에게 돌려줘야 할 전세보증금으로 주택을 매매하고 비자금을 만든 임대사업자 가족이 경찰 수사를 받고 있다.     광주 서부경찰서는 2일 사기 혐의 등으로 입건한 임대업자 A씨·그의 배우자 B씨 등 2명에 대해 구속영장을 신청했다고 밝혔다.     이들 부부는 2019년 4월부터 지난해 4월까지 광주 서구·광산구에 있는 오피스텔 134세대의 전세 보증금 98억원을 세입자들에게 돌려주지 않은 혐의를 받는다.     1인 회사를 각각 설립해 임대사업자로 활동한 A씨 부부는 전세 계약 기간이 만료돼 전세 보증금을 돌려줘야 하는 상황에도 보증금 일부로 다른 주택을 매매하고 수억원대 비자금을 조성한 것으로 조사됐다.     이들은 &quot;대출 금리가 오른 상황에서 다른 세입자를 구하지 못해 보증금을 돌려주지 못한 것이다&quot;며 관련 혐의를 부인했다.     경찰은 보증금 반환이 어려운 상황에서도 추가로 부동산 등을 매매한 이들의 행위에 고의성이 있다고 봤다.     또 전세 계약을 체결하는 과정에서 세입자들에게 가족 관계를 숨기고 계약을 유도한 A씨 부부 자녀이자 공인중개사 C씨에 대해서도 불구속 수사하고 있다.     daum@yna.co.kr 
https://www.yna.co.kr/view/AKR20240102055500017,서유럽 6개국 살펴보니…&quot;게임업계 자율 심의·규제 정착&quot;,"P2E 금지 조항 없지만 금융상품 해당하면 규제 가능성             (서울=연합뉴스) 김주환 기자 = 세계 게임산업의 핵심 축 중 하나인 서유럽 6개국에서는 업계 주도의 자율 심의와 규제가 정착한 것으로 나타났다.     한국콘텐츠진흥원·한국게임산업협회는 법무법인 태평양에 의뢰해 수행한 &apos;2023 글로벌 게임정책·법제 연구&apos; 보고서를 2일 공개했다.     연구진은 영국, 독일, 벨기에, 네덜란드, 스페인, 프랑스 등 서유럽 6개국 게임 관련 규제와 법령을 조사했다.     조사 결과에 따르면 6개국 중 한국의 게임물관리위원회처럼 정부 산하 등급 분류 기관이 등급 분류를 담당하는 나라는 없었다.     영국·독일·프랑스는 실물 디스크로 유통되는 게임만 등급 분류 의무를 규정하고 있고 온라인·모바일로 유통되는 게임은 여기에 해당하지 않았다.      독일을 제외한 모든 국가에서는 자율 심의 기관인 PEGI(범유럽 게임 정보)의 등급 분류를 이용하고 있었으며, 독일의 경우 자체 등급 분류 기구인 USK(소프트웨어 등급분류기관)의 등급을 받아 게임이 유통되고 있었다.     유료 확률형 아이템의 경우 영국, 스페인, 네덜란드는 자율규제를 통해 확률형 아이템 포함 여부를 공개하도록 하고 있었다.     또 영국과 네덜란드는 이용자들이 확률형 아이템 구매 전 확률 정보를 알 수 있도록 공개하도록 권고하고 있었다.     벨기에의 경우 유일하게 유료 확률형 아이템을 도박으로 간주하고 금지하고 있었다.     블록체인 기술을 적용한 P2E(Play to Earn·돈 버는 게임) 게임의 경우 6개국 모두 &apos;도박&apos;에 해당하지 않는 한 별도의 금지 규정은 없었다.     다만 게임 화폐나 아이템이 대체불가토큰(NFT)과 연동되고, 이런 NFT가 일종의 금융 상품으로 기능한다면 6개국 모두 당국의 규제 대상에 해당할 가능성이 높았다.     구체적으로는 영국의 경우 게임사가 직접 가상 자산 거래소를 제공하거나, 돈을 받고 NFT를 판매할 경우 자금 세탁 규정(MLR)에 "
https://www.yna.co.kr/view/AKR20240102058400002,"[특징주] YG엔터, 블랙핑크 개별활동 추가계약 무산에 하락","      (서울=연합뉴스) 임은진 기자 = YG엔터테인먼트가 걸그룹 블랙핑크의 개별 활동에 대한 추가 계약을 하지 않기로 했다는 소식에 2일 장 초반 하락하고 있다.     YG엔터테인먼트[122870]는 이날 오전 10시 18분 현재 코스닥시장에서 전 거래일 대비 4.81% 내린 4만8천450원에 거래 중이다.     이는 블랙핑크가 팀 활동은 YG엔터테인먼트에서 이어가지만, 멤버 네 명의 개인 전속 추가 계약은 하지 않기로 한 데 따른 것으로 풀이된다.     앞서 YG엔터테인먼트는 지난달 29일 &quot;개별 활동에 대한 별도의 추가 계약은 진행하지 않기로 협의했다&quot;며 &quot;멤버들의 개별 활동은 따뜻한 마음으로 응원하겠다&quot;고 밝혔다.     다른 엔터주는 주가가 엇갈리고 있다.     하이브[352820]와 에스엠[041510]은 각각 2.78%, 1.74% 오르는 반면, JYP Ent.[035900]는 0.69% 내리고 있다.     김혜영 다올투자증권 연구원은 &quot;블랙핑크 개인 전속 계약이 무산됨에 따라 멀티플 조정으로 목표주가를 하향했다&quot;며 YG엔터테인먼트의 목표주가를 10만원에서 7만원으로 내렸다.     그는 JYP Ent.에 대해서도 &quot;2024년 VCHA(미국), NEXZ(일본), LOUD Project(한국) 등 세 팀 데뷔 예정으로, 미래 성장 동력에 기여하는 현지 아이돌 프로젝트를 활발하게 진행하는 건 긍정적&quot;이라면서 &quot;다만 즉각적인 매출에 기여하는 한국 신인 아이돌의 흥행이 더 필요한 상황&quot;이라고 지적했다.     그러면서 JYP Ent.의 목표주가를 15만원에서 14만원으로 하향 조정했다.     engine@yna.co.kr "
https://www.yna.co.kr/view/AKR20240102050300003,[신년사] 우오현 SM그룹 회장 &quot;변화·경쟁력으로 지속가능 미래를&quot;,"     (서울=연합뉴스) 김보경 기자 = 우오현 SM그룹 회장은 2일 &quot;&apos;과감한 변화와 강한 경쟁력으로 지속가능한 미래를 만드는 기업&apos;을 올해 경영방침으로 정하고, 과제들을 완수하겠다&quot;고 밝혔다.            우 회장은 이날 신년사를 통해 &quot;지난해 고금리, 고물가, 고환율의 경영 악재에도 SM그룹은 투자와 인수·합병으로 재계 30위의 대기업집단으로 도약했다&quot;고 언급한 데 이어 이같이 말했다.      우 회장은 이러한 목표를 달성하기 위한 실천 방안으로 ▲ 저성장 장기화 대비 재무 건전성 선제적 확보 ▲ 지속 성장이 가능한 과감한 사업구조 혁신 ▲ 원가·판관비 절감 ▲ 높은 도덕성과 주인의식 함양 등을 제시했다.     특히 우 회장은 &quot;불황기에 과도한 부채로 파산했던 기업들을 반면교사로 삼아 재무구조를 보다 탄탄히 만들어야 한다&quot;며 신규 투자 결정 시 자기자본비율을 최소 35∼50%로 확보해 재무구조의 건전성을 높일 것을 주문했다.     그는 &quot;2024년 경영 여건은 어느 때보다 불확실하고 불안정한 상황&quot;이라며 &quot;SM그룹이 가진 도전의 DNA와 &apos;불광불급&apos;(不狂不及·스스로 하고 싶은 일에 몰입하면 반드시 성과를 이룰 수 있다는 뜻) 정신을 명심해 올해의 경영 목표를 반드시 달성하자&quot;고 당부했다.      vivid@yna.co.kr "
https://www.yna.co.kr/view/AKR20240102056800007,"[골프소식] 혼마, 비즐3 모델 15일 출시","              (서울=연합뉴스) 권훈 기자 = 혼마골프가 비즐 3(BeZEAL3)을 오는 15일 출시한다.      2일 혼마골프에 따르면 비거리와 방향성을 동시에 향상한 비즐 3은 드라이버, 페어웨이 우드, 유틸리티, 아이언으로 구성됐고 남녀용 모두 갖췄다.     드라이버는 드로우에 특화된 헤드 설계로 비거리를 늘렸다.     슬라이스를 최소화한 디자인을 채택했으며 무게 중심을 낮고 깊게 만들어서 관용성을 향상한 것도 특징이다.     페어웨이 우드와 유틸리티는 맞춤형 무게 중심으로 볼을 쉽게 띄운다.     컨트롤이 쉽고 관용성이 좋은 샬로우 페이스 디자인을 적용했다.     아이언은 정밀함과 타구감에 집중했다.      남성용은 연철을 소재로 사용한 단조 모델이며 부드러운 타구감, 일관된 비거리, 이상적인 탄도를 보인다.     여성 아이언은 주조 캐비티 백 헤드로 볼은 쉽게 띄울 수 있도록 설계했다. 오프셋을 통해 오른쪽으로 밀리면서 휘는 현상을 줄였다.     비즐3 구매 품목에 따라 캐디백, 보스턴백, 파우치 등을 증정한다.     khoon@yna.co.kr "
